user_id,embedding
2666,"[0.5364099740982056, 0.08408404886722565, -0.41022390127182007, 0.5550002455711365, 0.010937009006738663, -0.024413540959358215, -0.24900704622268677, 0.30305442214012146, -0.6614645719528198, -0.2808196246623993, -0.03913284093141556, 0.07934063673019409, -0.19217494130134583, 0.3682336211204529, 0.010000552982091904, -0.5157768726348877, -0.4128061830997467, 0.6972783207893372, -0.0966162383556366, -0.02802419662475586, 0.18522195518016815, 0.022219687700271606, -0.550317108631134, -0.6286271214485168, 0.6313443183898926, -0.6571757793426514, 0.18457739055156708, 0.6771976947784424, -0.3211185336112976, 0.19276826083660126, -0.46293672919273376, 0.262027382850647, -0.1827942132949829, -0.35437706112861633, 0.17474167048931122, -0.17283858358860016, 0.23890484869480133, -0.6326072812080383, 0.17567454278469086, -0.3586212694644928, -0.4544997811317444, 0.4463079571723938, 0.4529118835926056, 0.19510628283023834, 0.5919293165206909, -0.34585922956466675, -0.03631308674812317, -0.039641644805669785, -0.23567171394824982, 0.4382054805755615, -0.18584944307804108, -0.48664960265159607, -0.33728456497192383, 0.24059906601905823, 0.037126731127500534, 0.23283079266548157, 0.46735382080078125, 0.507352888584137, -0.39023271203041077, 0.35306352376937866, 0.1456269919872284, -0.127812460064888, 0.45447248220443726, 0.3596669137477875]"
2667,"[0.6280270218849182, 0.767125129699707, -0.07363909482955933, 0.726470410823822, 0.7510231733322144, -0.0719672292470932, -0.13135963678359985, 0.19418613612651825, 0.28540554642677307, 0.16913951933383942, -0.5266593098640442, 0.8471564650535583, -0.4942452311515808, 0.6746866703033447, 0.30079978704452515, -0.8322924375534058, -0.5550630688667297, 0.13945868611335754, 0.7520596385002136, -0.2980732023715973, -0.802911639213562, 0.7363958358764648, 0.30717650055885315, -0.24344965815544128, -0.12389858812093735, -0.38574373722076416, 0.6580911874771118, 0.4342155456542969, -0.38842839002609253, 0.6786931753158569, -0.26526767015457153, -0.4681316614151001, -0.7154635787010193, -0.1252509504556656, 0.023440927267074585, -0.8017787337303162, -0.7275514602661133, 0.22413207590579987, -0.5967129468917847, -0.3193640112876892, -0.6549592018127441, 0.431559681892395, 0.43284285068511963, 0.6190071702003479, 0.31919634342193604, 0.8009878993034363, -0.5944333076477051, -0.5749162435531616, 0.4049948751926422, -0.12869800627231598, 0.7904900908470154, -0.6484098434448242, -0.15429984033107758, 0.7068212032318115, -0.2770671844482422, 0.7290679216384888, 0.2483530193567276, -0.009175926446914673, -0.019954487681388855, 0.4795786440372467, 0.06403794139623642, 0.05081018805503845, 0.7831513285636902, -0.1387457549571991]"
2668,"[-0.056052740663290024, 0.053538210690021515, 0.21921394765377045, -0.19326835870742798, -0.022088024765253067, -0.3928087055683136, 0.05510536581277847, 0.06940799206495285, 0.01215675100684166, -0.11225204169750214, 0.19883815944194794, 0.35236936807632446, 0.22179697453975677, 0.0711941048502922, 0.3918960690498352, -0.14120207726955414, 0.022716116160154343, 0.2828277051448822, 0.18083159625530243, -0.19405987858772278, 0.359405517578125, -0.019646339118480682, -0.17760604619979858, 0.020883522927761078, -0.06707077473402023, 0.0478241853415966, 0.5313115119934082, 0.42145949602127075, -0.0927717387676239, 0.12909100949764252, 0.26203590631484985, -0.22636999189853668, 0.13303858041763306, -0.163669615983963, -0.09276992827653885, 0.3041466772556305, 0.18430204689502716, 0.37725111842155457, -0.40436795353889465, -0.05890195816755295, -0.15119260549545288, -0.007048197090625763, 0.14304831624031067, 0.2050798088312149, -0.09903545677661896, 0.318268358707428, -0.3282664120197296, 0.07549028098583221, -0.21054601669311523, -0.18393784761428833, -0.3588079810142517, -0.056664418429136276, 0.002756502479314804, -0.06041722372174263, -0.2022407501935959, 0.12185300886631012, 0.0444948635995388, 0.026605552062392235, 0.17724257707595825, 0.22548013925552368, 0.05982019752264023, -0.31191590428352356, -0.033877260982990265, 0.0474211648106575]"
2669,"[0.4689439535140991, 0.38354212045669556, -0.01128658652305603, -0.026745416224002838, 0.21284779906272888, -0.6930691003799438, 0.1818820983171463, -0.015419691801071167, -0.38814395666122437, 0.40599384903907776, 0.0959865152835846, 0.11558905988931656, 0.07288383692502975, 0.02784613147377968, 0.025371775031089783, 0.062156692147254944, -0.031035948544740677, 0.3235473334789276, 0.36156654357910156, -0.019378311932086945, -0.23465773463249207, -0.16140207648277283, 0.1755741983652115, -0.19244907796382904, 0.6398575305938721, -0.309663325548172, 0.39944350719451904, 0.6881690621376038, -0.37230032682418823, 0.32431158423423767, -0.6544514894485474, -0.1943238526582718, -0.18986470997333527, 0.1772860735654831, 0.16687463223934174, 0.25186172127723694, 0.4939727187156677, 0.17458386719226837, -0.44069135189056396, -0.002163376659154892, 0.11853238195180893, 0.0035424940288066864, 0.07764416933059692, 0.1689792424440384, -0.10427137464284897, 0.5457163453102112, 0.0241423100233078, 0.14762388169765472, -0.30444806814193726, 0.19803909957408905, -0.23437070846557617, -0.08769620954990387, -0.4769768714904785, -0.02355334162712097, -0.30117055773735046, 0.32389914989471436, 0.6349794268608093, -0.062311723828315735, 0.02064790576696396, -0.10446763038635254, -0.6251832246780396, -0.35295382142066956, -0.17008274793624878, 2.0546838641166687e-05]"
2670,"[0.38539963960647583, 0.41387301683425903, 0.42598679661750793, -0.13764609396457672, 0.47348475456237793, -0.4514850676059723, -0.522331953048706, 0.21455296874046326, -0.13246102631092072, 0.22794654965400696, -0.6120364665985107, -0.2472131848335266, -0.5555750131607056, 0.5533632636070251, -0.4799165725708008, -0.390184611082077, 0.34852632880210876, -0.3635386824607849, 0.5707781314849854, 0.5285413265228271, 0.3021692931652069, 0.15085619688034058, 0.6125673651695251, -0.38382434844970703, 0.28504839539527893, -0.39537864923477173, -0.5371878743171692, 0.3457944989204407, -0.36069685220718384, -0.050773922353982925, 0.6475858688354492, -0.020955495536327362, -0.7411870956420898, 0.4523738622665405, -0.15630802512168884, -0.7985500693321228, -0.4712194502353668, -0.0284908264875412, 0.42204609513282776, 0.08056319504976273, -0.3917064070701599, -0.13979867100715637, 0.4418414831161499, -0.15224690735340118, 0.526975154876709, -0.39590370655059814, 0.3230780363082886, -0.3612145781517029, 0.6089977622032166, 0.16834715008735657, 0.432330846786499, -0.3018210530281067, 0.07792297005653381, 0.5393810272216797, 0.27233803272247314, 0.11631648242473602, -0.33621111512184143, 0.401912122964859, -0.04777900502085686, -0.10984741896390915, 0.11460525542497635, 0.8068445324897766, 0.28525081276893616, -0.6843678951263428]"
2671,"[0.7595019936561584, -0.45917776226997375, 0.28816044330596924, 0.839718759059906, 0.7903534770011902, 0.3633325397968292, -0.5147495269775391, 0.29205378890037537, -1.0584585666656494, 0.04158823564648628, -0.3912816643714905, 0.777833104133606, -0.14739041030406952, 0.49106091260910034, -0.7454496622085571, -0.3863072991371155, -0.6631388068199158, 0.7401885390281677, 0.04142972081899643, 0.4646558463573456, -0.8306374549865723, 0.6717802286148071, 0.11700789630413055, -0.4922682046890259, 0.6723836064338684, 0.29768091440200806, 0.6565122604370117, 0.1465362161397934, -0.5188131332397461, 0.7729024887084961, 0.36509984731674194, -0.9499611854553223, -0.4792652130126953, 0.850421667098999, -0.7438174486160278, -0.3353273868560791, -0.33480745553970337, -0.3346174955368042, -0.04570479691028595, -0.7538772821426392, -0.3213832974433899, -0.7222048044204712, -0.24111245572566986, -0.7479068636894226, 0.5702176690101624, 0.7366254329681396, -0.6439226865768433, -0.6207435131072998, 0.8378260731697083, -0.5784282684326172, 1.019524335861206, -0.8179886937141418, -0.26589348912239075, 0.2605946660041809, -0.46836739778518677, 0.47112005949020386, -0.49548208713531494, 0.5836504697799683, -0.48557135462760925, 0.6519035696983337, -0.44030147790908813, -0.10434779524803162, 0.7036609053611755, -0.586054801940918]"
2672,"[-0.08581849187612534, 0.5032498836517334, 0.4514622688293457, 0.4480453133583069, -0.0794147178530693, 0.38401299715042114, 0.0651031881570816, 0.6109825372695923, -0.7509884834289551, 0.38546308875083923, -0.6040053367614746, 0.6679157018661499, -0.5789103507995605, 0.8067548274993896, -0.24749860167503357, -0.6493831872940063, -0.023830261081457138, 0.4056229293346405, 0.6270921230316162, 0.13866977393627167, -0.5044465661048889, 0.3681151866912842, 0.038035329431295395, -0.47759634256362915, 0.764250636100769, -0.5921576619148254, 0.8036169409751892, 0.740068793296814, -0.3491497039794922, 0.549977719783783, 0.42703473567962646, -0.38541707396507263, -0.10941490530967712, 0.5608923435211182, -0.558651328086853, -0.4176424741744995, -0.04552329331636429, -0.6263846158981323, -0.80378657579422, -0.7471649646759033, -0.719894289970398, -0.6292650699615479, -0.39656686782836914, 0.07608013600111008, 0.1571313738822937, 0.6987248063087463, -0.6187517642974854, -0.5314310193061829, 0.38998502492904663, -0.5450202226638794, 0.7290890216827393, -0.4870593249797821, -0.5929263830184937, 0.28659480810165405, -0.22713598608970642, 0.6186105012893677, 0.24298401176929474, 0.5334463715553284, 0.22295260429382324, 0.6755462884902954, -0.5430779457092285, -0.07375691831111908, 0.6830921769142151, 0.12326990067958832]"
2673,"[0.7192885875701904, -0.18442422151565552, 0.578018307685852, 0.2915126383304596, 0.31777745485305786, -0.4086924195289612, -0.658674955368042, 0.012195490300655365, -0.3517185151576996, 0.6474361419677734, -0.43611326813697815, -0.20099912583827972, -0.3245415985584259, 0.4007793962955475, -0.19055992364883423, -0.1321452558040619, 0.25990256667137146, 0.08765596151351929, -0.31202641129493713, 0.4173790216445923, -0.5111650228500366, 0.09767888486385345, 0.40630003809928894, -0.5256412029266357, 0.44499361515045166, 0.5072237849235535, 0.5846177339553833, 0.38477134704589844, -0.11252844333648682, -0.06365150213241577, 0.5793681740760803, 0.16984771192073822, 0.19176021218299866, -0.021030591800808907, 0.30068644881248474, -0.1336459517478943, -0.48596811294555664, 0.23373621702194214, 0.4583587348461151, 0.012615006417036057, -0.47739025950431824, -0.11340067535638809, 0.09179115295410156, 0.4854712188243866, 0.621192216873169, 0.5290269255638123, -0.6938193440437317, 0.09096572548151016, 0.8771255016326904, 0.5469632148742676, 0.6010846495628357, -0.4701271057128906, -0.4775816798210144, 0.4808189570903778, -0.14714838564395905, 0.36287814378738403, 0.09078337252140045, -0.09234920889139175, -0.5455527305603027, 0.21775443851947784, -0.686094343662262, 0.3913669288158417, 0.21895328164100647, -0.3754114508628845]"
2674,"[0.7142289280891418, 0.5242030620574951, 0.6600879430770874, 0.13599959015846252, -0.13880287110805511, -0.5886760950088501, -0.8935314416885376, 0.4414944648742676, -0.5018550157546997, 0.631161630153656, -0.3163260221481323, 0.26634377241134644, -0.24166859686374664, 0.8394581079483032, -0.020557131618261337, -0.5098987817764282, -1.0033196210861206, 0.4137471616268158, 0.48069122433662415, 0.6119765043258667, -0.7739176154136658, 0.3624582588672638, -0.4998278021812439, -0.580324113368988, 0.6178926229476929, 0.009209670126438141, 0.4688846170902252, 0.48222464323043823, -0.6553294658660889, 0.26288843154907227, 0.24311544001102448, 0.25059983134269714, 0.043085068464279175, 0.5848204493522644, -0.03442586958408356, -0.14071910083293915, -0.722247302532196, -0.7105390429496765, 0.24207447469234467, -0.49840256571769714, -0.6231403350830078, 0.2786903977394104, 0.24417154490947723, -0.10016800463199615, -0.1210828498005867, 0.37758490443229675, -0.318212628364563, 0.21985432505607605, 1.0445737838745117, 0.6383951902389526, 0.8955899477005005, -0.6632876992225647, -0.5247158408164978, 0.574547529220581, -0.31629467010498047, 0.7184962630271912, 0.5701436400413513, -0.052781470119953156, -0.24999874830245972, 0.2017311453819275, -0.25318199396133423, 0.0869164988398552, 0.42314332723617554, -0.8684144616127014]"
2675,"[0.4257122874259949, 0.851039469242096, 0.5649769902229309, -0.09735780954360962, -0.2179800570011139, -0.6374714970588684, -0.9156740307807922, 0.7250591516494751, -0.8258616924285889, 0.6527606248855591, -0.46734851598739624, 0.7187207937240601, -0.27249273657798767, 0.7177071571350098, -0.024322327226400375, -0.6916725039482117, -0.683288037776947, 0.5750376582145691, 0.5346529483795166, 0.21136987209320068, -0.21370728313922882, 0.5088449120521545, -0.4187793731689453, -0.755979061126709, 0.7007372379302979, -0.824951171875, 0.46441522240638733, 0.8709784150123596, -0.5373067259788513, 0.13146652281284332, -0.5808252692222595, 0.3574713468551636, -0.4955681562423706, -0.40486299991607666, 0.06014165282249451, 0.19530461728572845, 0.24044786393642426, -0.43675750494003296, -0.08726552873849869, -0.5387266278266907, -0.37078532576560974, 0.5098744630813599, 0.047070860862731934, 0.8535541296005249, 0.35598382353782654, 0.3431878983974457, -0.572655200958252, -0.11399631202220917, 0.619763970375061, 0.7421637773513794, 0.12455236911773682, -0.46319401264190674, -0.6487278342247009, 0.6396216154098511, 0.31803327798843384, 0.9197746515274048, 0.46765315532684326, 0.3259156346321106, 0.42023444175720215, 0.18092577159404755, 0.1120520606637001, 0.34324175119400024, 0.02945563942193985, -0.745790958404541]"
2676,"[-0.21877002716064453, 0.6548447608947754, 0.40208548307418823, -0.11890196800231934, 0.33275437355041504, -0.5006351470947266, -0.38203567266464233, 0.39955610036849976, -0.12279266119003296, 0.7062167525291443, -0.09949924051761627, 0.653559148311615, 0.31811952590942383, 0.6489289999008179, 0.653626561164856, -0.7693032026290894, -0.5471804141998291, 0.4363398551940918, 0.45244699716567993, -0.2760128080844879, 0.021301940083503723, 0.17988267540931702, -0.28608548641204834, -0.6889681220054626, 0.40149274468421936, -0.38280540704727173, 0.5948342680931091, 0.8360340595245361, -0.7568610906600952, 0.3892645537853241, -0.5909145474433899, -0.0015834309160709381, -0.32772237062454224, 0.15918445587158203, 0.35296568274497986, -0.3503490686416626, -0.6530134677886963, -0.04589928314089775, -0.5963460803031921, -0.45176905393600464, -0.7345714569091797, 0.32277336716651917, 0.27043893933296204, 0.580388069152832, 0.20551452040672302, 0.5903608202934265, -0.46149516105651855, -0.03509998321533203, 0.7555879354476929, 0.13933967053890228, 0.6921758651733398, -0.5301880836486816, -0.5655067563056946, 0.5773512721061707, -0.7283119559288025, 0.6313863396644592, 0.4541953206062317, -0.17180398106575012, 0.4652339220046997, 0.6961563229560852, 0.24107728898525238, 0.08915362507104874, 0.6004670858383179, -0.3402102589607239]"
2677,"[0.16412650048732758, 0.6837158203125, 0.9401272535324097, 0.6162304282188416, -0.6166363954544067, 0.32327115535736084, 0.5595649480819702, 0.7942609190940857, 0.3446560502052307, -0.5789206624031067, -0.709682822227478, 0.8248140215873718, 0.04008596017956734, 0.6866610646247864, 0.45295920968055725, -0.7877110242843628, -0.3998122215270996, 0.5828626751899719, 0.8660063743591309, 0.5775479674339294, -0.31747013330459595, 0.34068772196769714, -0.5961171984672546, -0.5695559978485107, 0.1337244212627411, -0.7042142152786255, 1.0732238292694092, 0.6359531879425049, -0.8467802405357361, 0.7108148336410522, -0.3431400656700134, 0.4416085481643677, -0.6138957738876343, -0.15838244557380676, -0.5059740543365479, -0.3922564685344696, 0.5682060122489929, -0.3839922547340393, -0.45788031816482544, -0.5471791625022888, -0.7847564220428467, -0.4834698438644409, 0.33790403604507446, 0.9311668872833252, 0.5930808782577515, 0.4004635214805603, -0.7366800904273987, 0.014796748757362366, -0.06837232410907745, -0.5101768970489502, 0.01642836630344391, -0.3480371832847595, -0.4433553218841553, 0.5150905847549438, -0.4757211208343506, 0.31788015365600586, 0.12021102756261826, 0.5401843786239624, 0.284820020198822, 0.7604438662528992, 0.15388767421245575, 0.6278151869773865, 0.6216604709625244, -0.054241880774497986]"
2678,"[-0.4793855547904968, -0.3887695074081421, 0.6603599786758423, 0.22744044661521912, 0.6568076610565186, 0.04847382381558418, -0.32182708382606506, 0.5499670505523682, -0.2316613793373108, 0.01566971465945244, -0.581965982913971, 0.7662904858589172, -0.5975006222724915, 0.7912909388542175, -0.4115985631942749, -0.6006521582603455, 0.11143752932548523, 0.47306084632873535, 0.8030532598495483, 0.4560752511024475, -0.568152904510498, 0.5292963981628418, -0.07953084260225296, -0.706302285194397, -0.40047940611839294, -0.23107218742370605, 0.32682502269744873, 0.1668035089969635, -0.7045813202857971, 0.5277210474014282, -0.11558666825294495, -0.07493127882480621, -0.621593177318573, -0.4389888048171997, -0.752364456653595, -0.6802794933319092, -0.6745362877845764, -0.7627874612808228, -0.5112590789794922, -0.68500816822052, -0.7783726453781128, -0.33643776178359985, 0.4978121519088745, -0.4175485372543335, 0.5296440720558167, 0.7263455390930176, -0.5852782726287842, 0.24571409821510315, 0.690618097782135, -0.15771226584911346, 0.9324079751968384, -0.8911330699920654, -0.30796176195144653, 0.7066969275474548, -0.7568694949150085, 0.280738890171051, -0.23510441184043884, 0.6282445788383484, 0.5834652781486511, 0.7288297414779663, 0.40126359462738037, -0.33555370569229126, 0.741988480091095, 0.42624884843826294]"
2679,"[0.8066000938415527, -0.36099594831466675, 0.6192397475242615, 0.5769827365875244, 0.6720184683799744, -0.7599262595176697, -0.025715524330735207, 0.3805016279220581, -0.09332473576068878, 0.7026020884513855, -0.47962242364883423, 0.18354353308677673, 0.1942663937807083, 0.710838794708252, 0.22137083113193512, -0.5946614742279053, -0.7127218842506409, 0.38001200556755066, 0.15255102515220642, 0.8448405861854553, -0.4467659890651703, -0.4738464951515198, 0.31477296352386475, -0.5441753268241882, 0.4478553235530853, -0.23622611165046692, 0.8138425350189209, 0.5553349852561951, -0.2780594825744629, 0.6364376544952393, 0.3954978883266449, 0.6149932146072388, 0.4789639413356781, 0.1782224476337433, -0.1611291766166687, 0.3211175799369812, -0.040132276713848114, 0.29982003569602966, -0.07898633182048798, -0.8458163142204285, -0.4311313331127167, 0.18347592651844025, 0.5854759812355042, 0.2796609699726105, -0.45547348260879517, 0.3565588593482971, -0.037930138409137726, 0.338388055562973, 0.9482803344726562, -0.07588943094015121, 0.24579015374183655, -0.4296194612979889, -0.12974849343299866, 0.3118174374103546, 0.49786636233329773, 0.44696927070617676, 0.6893072128295898, 0.21200142800807953, 0.3036404848098755, 0.5724066495895386, -0.04084828495979309, -0.4425581395626068, 0.05654845014214516, -0.8378586769104004]"
